,id,city_id,type,kr_name,loc_name,title,content,latitude,longitude,address,contact,homepage,how_to_go,available_time,score,created_at,updated_at,coordinate,title_img,facilities,atmosphere
737,738,4,4,札幌市保養センター駒岡,札幌市保養センター駒岡,札幌市保養センター駒岡,accommodation,141.3559338,42.9655357,"600-20 Makomanai, Minami Ward, Sapporo, Hokkaido 005-0861 일본 ",+81 11-583-8553,http://www.komaoka.com/,대중교통,"체크인 시간: 오후 1:00
체크아웃 시간: 오전 10:00",3.8,2025-03-06 15:51:37,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00P\xd1G\xcfc\xaba@kO\x7f\xac\x96{E@',e59b0b31-f393-4990-bd3b-50de0cac8091.jpg,"['무료 Wi-Fi', '조식 포함', '무료 주차', '휠체어 사용 가능', '수영장', '에어컨', '애완동물 허용', '공항 셔틀 서비스', '피트니스 센터']",
738,739,4,4,conifa-log,conifa-log,conifa-log,accommodation,141.3109197,43.0185448,"1909-99 Kitanosawa, Minami Ward, Sapporo, Hokkaido 005-0832 일본 ",+81 11-374-4638,,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 11:00",5.0,2025-03-06 15:51:37,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xd4\xe5\xde\r\xf3\xa9a@d\xc1\x0e\xad_\x82E@',a9a7bb1b-d497-4602-8fe6-8308880c14a5.jpg,[],[]
739,740,4,4,テラスハウス,テラスハウス,テラスハウス,accommodation,141.3853936,43.0155631,"5 Chome-1-13 Nishioka 3 Jo, Toyohira Ward, Sapporo, Hokkaido 062-0033 일본 ",+81 11-855-0514,,대중교통,,5.0,2025-03-06 15:51:37,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xce\x82\xf5$U\xaca@\x1f\xc3\xbe\xf8\xfd\x81E@',9c80de7b-ec6f-49b8-970e-5e7b62a9420d.jpg,[],[]
740,741,4,4,アートサロン細川,アートサロン細川,アートサロン細川,accommodation,141.3929382,43.0138251,"6 Chome-1-5 Fukuzumi 1 Jo, Toyohira Ward, Sapporo, Hokkaido 062-0041 일본 ",+81 11-374-5266,http://artsalon-hosokawa.com/,대중교통,,3.9,2025-03-06 15:51:37,,"b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00,\xcb!\xf3\x92\xaca@\x95.X\x05\xc5\x81E@'",d008da95-9ebd-4ae1-8e47-ba0a27978985.jpg,[],[]
741,742,4,4,LOHABO芸術の森,LOHABO芸術の森,LOHABO芸術の森,accommodation,141.3464327,42.9438085,"2 Chome-10-3 Tokiwa 3 Jo, Minami Ward, Sapporo, Hokkaido 005-0853 일본 ",+81 11-241-1022,http://www.premium-hokkaido.com/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 11:00",5.0,2025-03-06 15:51:37,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00{\x98\x07\xfa\x15\xaba@\xea\x97\x88\xb7\xcexE@',60f4eed5-efa2-46f7-a73d-43db7e25d8c8.jpg,[],[]
742,743,4,4,札幌ドーム前ハウス Sapporodome front house,札幌ドーム前ハウス Sapporodome front house,札幌ドーム前ハウス Sapporodome front house,accommodation,141.40406,43.0136115,,,,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 11:00",5.0,2025-03-06 15:51:37,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xe5\xb3<\x0f\xee\xaca@\xbd\xac\x89\x05\xbe\x81E@',b0280755-7a9e-45f3-b935-2e2e79bf5831.jpg,['애완동물 허용'],
743,744,4,4,Chiisana Tabi no Hakubutsukan(Museum of small trips ),小さな旅の博物館,Chiisana Tabi no Hakubutsukan(Museum of small trips ),accommodation,141.1755445,43.1452085,"3 Chome-23-217 Zenibako, Otaru, Hokkaido 047-0261 일본 ",+81 134-62-5914,https://chiitabi-jpn.net/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오후 12:00",4.7,2025-03-06 15:51:37,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc4\xcf\x7f\x0f\x9e\xa5a@\xf5L/1\x96\x92E@',387741ce-c7b8-4660-bf98-2bf7ca41e3a6.jpg,"['무료 Wi-Fi', '조식 포함', '주차 가능', '수영장', '에어컨', '애완동물 허용', '해변 인접', '공항 셔틀 서비스', '피트니스 센터']",
744,745,4,4,Sapporo Glamping VILLA CARTA,Sapporo Glamping VILLA CARTA,Sapporo Glamping VILLA CARTA,accommodation,141.2626383,43.079584,"10 Chome-8-1 Nishino 4 Jo, Nishi Ward, Sapporo, Hokkaido 063-0034 일본 ",+81 80-6081-3789,https://villa-carta.com/,대중교통,"체크인 시간: 오후 2:00
체크아웃 시간: 오전 10:00",5.0,2025-03-06 15:51:37,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xaa\xa5o\x88g\xa8a@v\xa4\xfa\xce/\x8aE@',743ed9b4-9cbe-4ece-8ec5-dbaead00693a.jpg,"['무료 Wi-Fi', '조식 포함', '무료 주차', '휠체어 사용 가능', '수영장', '에어컨', '세탁 서비스', '비즈니스 센터', '애완동물 허용', '유아 동반 가능', '공항 셔틀 서비스', '피트니스 센터']",
745,746,4,4,THE STAY SAPPORO ANNEX,THE STAY SAPPORO ANNEX,THE STAY SAPPORO ANNEX,accommodation,141.3463969,43.0553269,"8 Chome-2-17 Minami 3 Jonishi, Chuo Ward, Sapporo, Hokkaido 060-0063 일본 ",+81 11-222-0753,http://thestay.jp/sapporo-nagomi/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 10:00",4.2,2025-03-06 15:51:37,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf2\x9d\xf3\xae\x15\xaba@f\x0b\xad\xf3\x14\x87E@',a2525b7a-7ee1-4579-8796-efac1a52e9ef.jpg,"['무료 Wi-Fi', '조식', '무료 주차', '수영장', '유아 동반 가능', '음식점', '일부 객실 내 주방 시설', '피트니스 센터', '금연']",
746,747,4,4,THE CITYSCAPE,THE CITYSCAPE,THE CITYSCAPE,accommodation,141.3698174,43.0701272,,,,대중교통,체크인 시간: 오후 3:00,5.0,2025-03-06 15:51:37,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xbc\xcfL\x8b\xd5\xaba@\xb0G\x97\xed\xf9\x88E@',20d3a24f-d2ed-4735-99a9-9aa91bcf6520.jpg,[],[]
747,748,4,4,THE PHOENIX,THE PHOENIX,THE PHOENIX,accommodation,141.3782984,43.0616932,"2 Chome-2-2 Kikusui 7 Jo, Shiroishi Ward, Sapporo, Hokkaido 003-0807 일본 ",+81 50-5358-6064,,대중교통,"체크인 시간: 오후 4:00
체크아웃 시간: 오전 10:00",3.6,2025-03-06 15:51:37,,"b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00""\x04?\x05\x1b\xaca@[1\x12\x90\xe5\x87E@'",3cf3cd83-b4d8-4c0e-9d86-58a6b0739346.jpg,"['무료 Wi-Fi', '조식', '무료 주차', '수영장', '유아 동반 가능', '음식점', '피트니스 센터', '금연']",
748,749,4,4,YaDo Oodori East,YaDo Oodori East,YaDo Oodori East,accommodation,141.3744323,43.0648284,,,,대중교통,,4.2,2025-03-06 15:51:37,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x1dbrY\xfb\xaba@\x0f\xed\x08LL\x88E@',d7771c0a-edca-4e04-b59c-634005e91865.jpg,"['무료 Wi-Fi', '조식 포함', '수영장', '유아 동반 가능', '음식점', '공항 셔틀 서비스', '피트니스 센터', '금연']",
749,750,4,4,Creative Apartment,Creative Apartment,Creative Apartment,accommodation,141.3614407,43.0672852,"4 Chome-3-1 Kita 4 Johigashi, Chuo Ward, Sapporo, Hokkaido 060-0034 일본 ",+81 90-6148-7630,https://creative-apartment.com/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 10:00",4.4,2025-03-06 15:51:37,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x000>\x16\xec\x90\xaba@\x9e\xc0*\xcd\x9c\x88E@',ec68271c-7578-4acc-b1e6-6f09e5e66608.jpg,"['무료 Wi-Fi', '조식 포함', '주차 가능', '수영장', '에어컨', '애완동물 허용', '음식점', '모든 객실 내 주방 시설', '피트니스 센터', '금연']",
750,751,4,4,PINN-N4E2-Ⅱ,PINN-N4E2-Ⅱ,PINN-N4E2-Ⅱ,accommodation,141.3575817,43.0671331,"2 Chome-1-2 Kita 4 Johigashi, Chuo Ward, Sapporo, Hokkaido 060-0034 일본 ",+81 50-5806-7385,,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 10:00",4.4,2025-03-06 15:51:37,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xbdd-Oq\xaba@S}B\xd1\x97\x88E@',617c4c75-1737-4baa-88af-0db101848c17.jpg,"['무료 Wi-Fi', '조식 포함', '무료 주차', '수영장', '에어컨', '애완동물 허용', '유아 동반 가능', '모든 객실 내 주방 시설', '피트니스 센터']",
751,752,4,4,エフェクト菊水,エフェクト菊水,エフェクト菊水,accommodation,141.3705006,43.0558181,,,,대중교통,체크인 시간: 오후 4:00,0.0,2025-03-06 15:51:37,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc0\x04\x13$\xdb\xaba@/\x03)\x0c%\x87E@',30c43c82-15b6-406e-b7e5-a376de702f55.jpg,[],[]
752,753,4,4,삿포로 프린스 호텔,札幌プリンスホテル,삿포로 프린스 호텔,"눈길을 사로잡는 원통형 고층 타워에 위치한 이 고급 호텔은 주오구야쿠쇼마에역에서 도보 3분, 상징적인 오도리 공원에서 도보 12분 거리에 있습니다.
밝고 우아한 객실에 무료 Wi-Fi, 평면 TV, 미니 냉장고, 차 및 커피 메이커가 갖춰져 있습니다. 업그레이드 객실에서는 탁 트인 시내 전망을 감상할 수 있습니다. 스위트룸에는 별도의 거실이 추가됩니다. 룸서비스도 이용 가능합니다.
프렌치 레스토랑, 중식당, 철판구이 전문점 등 레스토랑 4곳과 트렌디한 최상층 바, 커피숍이 마련되어 있습니다. 기타 편의시설로는 코인 세탁실과 지열 온천수가 나오는 대중탕이 있습니다. 자전거와 스키도 대여할 수 있습니다.",141.3408313,43.0560332,"11 Chome Minami 2 Jonishi, Chuo Ward, Sapporo, Hokkaido 060-8615 일본 ",+81 11-241-1111,http://www.princehotels.co.jp/sapporo/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 11:00",4.1,2025-03-06 15:51:37,,"b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x80\xde\n\x17\xe8\xaaa@\xc0\xbe\x8c\x18,\x87E@'",426059b3-c574-4c76-ad14-fcad4b709a6e.jpg,"['무료 Wi-Fi', '유료 아침식사', '유료 주차', '휠체어 사용 가능', '수영장', '에어컨', '세탁 서비스', '비즈니스 센터', '애완동물 허용', '룸 서비스', '유아 동반 가능', '음식점', '공항 셔틀 서비스', '온수 욕조', '피트니스 센터', '바']",
753,754,4,4,天然温泉 すすきのの湯,天然温泉 すすきのの湯,天然温泉 すすきのの湯,accommodation,141.3476078,43.0531972,"7 Chome Minami 5 Jonishi, Chuo Ward, Sapporo, Hokkaido 064-0805 일본 ",+81 11-213-1301,https://cabin.premierhotel-group.com/sapporo/spa/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 11:00",4.1,2025-03-06 15:51:37,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xb4\x9ad\x9a\x1f\xaba@\x90\x1eu*\xcf\x86E@',ea368238-d951-4c93-895a-fbcb8dd5811c.jpg,[],[]
754,755,4,4,Dream Tree民宿步行0分钟札幌市电步行1分钟生活超市距离札幌市中心2.1公里,Dream Tree民宿步行0分钟札幌市电步行1分钟生活超市距离札幌市中心2.1公里,Dream Tree民宿步行0分钟札幌市电步行1分钟生活超市距离札幌市中心2.1公里,accommodation,141.3349182,43.0510442,,,https://www.booking.com/hotel/jp/dream-tree.zh-cn.html,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 11:00",5.0,2025-03-06 15:51:37,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xbaz_\xa6\xb7\xaaa@C\xd3\xc8\x9d\x88\x86E@',34314a99-8220-498f-b513-b56e64b5f2b0.jpg,[],[]
755,756,4,4,非接触CHECKIN対応宿泊施設ハイム・シャンゼリゼ,非接触CHECKIN対応宿泊施設ハイム・シャンゼリゼ,非接触CHECKIN対応宿泊施設ハイム・シャンゼリゼ,accommodation,141.3395318,43.050343,"12 Chome-3-25 Minami 7 Jonishi, Chuo Ward, Sapporo, Hokkaido 064-0807 일본 ",+81 50-5050-2548,https://jushukukan.com/aibook/,대중교통,체크인 시간: 오후 3:00,1.8,2025-03-06 15:51:37,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00w\x1e\xcbq\xdd\xaaa@\x90J\xb1\xa3q\x86E@',2bc06ca7-5241-4c26-bdfe-ac41ca4ab0d1.jpg,[],[]
756,757,4,4,UCHI Living stay 1.11,UCHI Living stay 1.11,UCHI Living stay 1.11,accommodation,141.3400452,43.0577753,"11 Chome-1-306 Minami 1 Jonishi, Chuo Ward, Sapporo, Hokkaido 060-0061 일본 ",+81 11-374-4638,https://www.uchi-hotels.com/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 10:00",4.3,2025-03-06 15:51:37,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00-\xa5x\xa6\xe1\xaaa@ \x02X.e\x87E@',f6381e8c-2d3c-4502-a9fa-31af131f5613.jpg,"['무료 Wi-Fi', '조식 포함', '수영장', '에어컨', '음식점', '피트니스 센터', '금연']",
757,758,4,4,UCHI SUSUKINO WEST by Hotel Wheat,UCHI SUSUKINO WEST by Hotel Wheat,UCHI SUSUKINO WEST by Hotel Wheat,accommodation,141.3412643,43.0525981,"11 Chome-1287-18 Minami 5 Jonishi, Chuo Ward, Sapporo, Hokkaido 064-0805 일본 ",+81 11-374-4638,https://uchilivingstaysusukinowest.jphotel.site/ja/,대중교통,체크인 시간: 오후 3:00,4.0,2025-03-06 15:51:37,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00[\xf9\x1b\xa3\xeb\xaaa@v\xaa\xd7\x88\xbb\x86E@',a88ec589-47b0-42c4-84b3-55780248b633.jpg,"['무료 Wi-Fi', '조식 포함', '수영장', '에어컨', '음식점', '피트니스 센터']",
758,759,1,4,호텔 그레이스리 긴자,ホテルグレイスリー銀座,호텔 그레이스리 긴자,"화려한 쇼핑가의 세련된 건물에 자리 잡은 이 현대적인 호텔은 긴자역에서 도보 5분, 에도풍의 하마리큐 정원에서 도보 13분, 분주한 츠키지 수산시장에서 1km 거리에 있습니다.
깔끔한 인테리어가 돋보이는 세련된 객실에 무료 Wi-Fi, 평면 TV, 미니 냉장고, 차 및 커피 메이커가 갖춰져 있습니다. 업그레이드 객실에는 휴식 공간이 추가됩니다. 룸서비스도 이용 가능합니다.
스마트폰을 대여할 수 있습니다. 아늑한 게스트 라운지와 함께 프랑스 퓨전 요리를 제공하는 세련된 바 겸 레스토랑이 있습니다. 추가 요금 지불 시 주차장을 이용할 수 있습니다.",139.7636807,35.6688514,"7 Chome-10-1 Ginza, Chuo City, Tokyo 104-0061 일본 ",+81 3-6686-1000,https://gracery.com/ginza/,대중교통,"체크인 시간: 오후 2:00
체크아웃 시간: 오전 11:00",4.0,2025-03-06 15:51:45,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc4\xe2\x81\x12pxa@!q4\xec\x9c\xd5A@',98a15d89-0ef3-457e-8f52-724a68c8578b.jpg,"['무료 Wi-Fi', '유료 아침식사', '유료 주차', '수영장', '에어컨', '세탁 서비스', '애완동물 허용', '유아 동반 가능', '음식점', '공항 셔틀 서비스', '피트니스 센터']",
759,760,1,4,Rembrandt Cabin & Spa Shimbashi,レンブラントキャビン＆スパ新橋,Rembrandt Cabin & Spa Shimbashi,accommodation,139.7558742,35.6664936,"2 Chome-15-14 Shinbashi, Minato City, Tokyo 105-0004 일본 ",+81 3-6273-3016,https://rembrandt-cabin.com/spa-shimbashi/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 10:00",4.1,2025-03-06 15:51:45,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00|\x1c\x17\x1f0xa@%\x7f\x8b\xa9O\xd5A@',6a97a416-bc80-425b-be5b-68664170411a.jpg,"['무료 Wi-Fi', '조식 포함', '주차 가능', '수영장', '에어컨', '비즈니스 센터', '애완동물 허용', '공항 셔틀 서비스', '피트니스 센터']",
760,761,1,4,소테츠 프레사 인 긴자 산초메,相鉄フレッサイン 銀座三丁目,소테츠 프레사 인 긴자 산초메,"긴자 쇼핑가에 자리한 이 깔끔한 호텔은 유라쿠초역에서 도보 7분, 전통 극장인 가부키자에서 도보 5분 거리에 있습니다.
깔끔한 객실에 무료 Wi-Fi, 평면 TV, 미니 냉장고, 차 및 커피 메이커가 구비되어 있습니다.
라운지에서 커피가 무료로 제공됩니다. 일식과 양식으로 제공되는 조식은 유료로 이용할 수 있습니다. 코인 세탁실도 이용 가능합니다.",139.7677259,35.6719028,"3 Chome-8-4 Ginza, Chuo City, Tokyo 104-0061 일본 ",+81 3-3538-3397,https://sotetsu-hotels.com/fresa-inn/ginza3/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 11:00",4.2,2025-03-06 15:51:45,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00Y\x19\xe85\x91xa@\xa0\x0b4\xe9\x00\xd6A@',eea2829a-38d8-42cf-902e-ad349b6bc558.jpg,"['무료 Wi-Fi', '유료 아침식사', '주차 가능', '휠체어 사용 가능', '수영장', '에어컨', '세탁 서비스', '비즈니스 센터', '애완동물 허용', '유아 동반 가능', '음식점', '공항 셔틀 서비스', '피트니스 센터', '금연']",
761,762,1,4,호텔긴자다이에이,ホテル銀座ダイエー,호텔긴자다이에이,"별관이 딸린 이 소박한 붉은 벽돌 호텔은 주오구의 식당 사이에 자리하며 긴자역에서 도보 6분, 곳곳에 백화점이 있는 주오도리에서 도보 4분, 바와 클럽이 즐비한 활기찬 롯폰기에서 4km 거리에 있습니다.
방음 시설을 갖춘 아늑한 객실에 평면 TV, 무료 Wi-Fi, 미니 냉장고가 구비되어 있습니다. 따뜻한 분위기로 꾸민 업그레이드 객실에는 차 및 커피 메이커가 추가됩니다.
따뜻한 음료가 무료로 제공됩니다. 기타 편의시설로는 투숙객용 전자레인지와 코인 세탁실이 있습니다. 마사지 서비스와 주차장을 유료로 이용할 수 있습니다.",139.7693318,35.6709348,"3 Chome-12-2 Ginza, Chuo City, Tokyo 104-0061 일본 ",+81 3-3545-1111,http://www.ginza-daiei.co.jp/,대중교통,"체크인 시간: 오후 3:00
체크아웃 시간: 오전 11:00",3.8,2025-03-06 15:51:45,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xbb\x18\xb9]\x9exa@\xc8\xdf\x071\xe1\xd5A@',44873870-c542-49be-b998-b3964ed3d534.jpg,"['무료 Wi-Fi', '조식 포함', '주차 가능', '수영장', '에어컨', '애완동물 허용', '음식점', '공항 셔틀 서비스', '피트니스 센터']",
762,763,1,4,이비스 스타일스 도쿄 긴자,イビススタイルズ東京銀座,이비스 스타일스 도쿄 긴자,"활기 넘치는 긴자 지구의 상점 사이에 자리한 이 캐주얼한 호텔은 신바시 기차역에서 도보 6분, 고쿄와 도쿄 타워에서 2km 거리에 있습니다.
편안한 분위기의 객실에 TV, 미니 냉장고, 주전자, Wi-Fi, 욕조가 딸린 객실 내 욕실이 갖춰져 있습니다.
코인 세탁실과 라운지가 있습니다. 조식 뷔페가 제공됩니다.",139.7629999,35.66831,"일본 〒104-0061 Tokyo, 7 Chome−10−9 Ginza ",+81 3-5537-3133,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=B9H6&merchantid=seo-maps-JP-B9H6&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,대중교통,"체크인 시간: 오후 2:00
체크아웃 시간: 오전 11:00",4.2,2025-03-06 15:51:45,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00>+\xc4~jxa@}\xcb\x9c.\x8b\xd5A@',ed8869d4-38e5-4336-8e29-22e2e8b01191.jpg,"['무료 Wi-Fi', '유료 아침식사', '휠체어 사용 가능', '수영장', '에어컨', '음식점', '피트니스 센터', '금연']",
763,764,1,4,렘 히비야,レム日比谷,렘 히비야,"지요다구의 현대적인 타워에 자리한 이 편안한 호텔은 히비야역과 160,000m²에 달하는 규모의 히비야 공원에서 도보 4분 거리에 있습니다.
따뜻한 분위기의 소박한 객실에 무료 Wi-Fi, 평면 TV, 미니 냉장고, 마사지 의자가 구비되어 있습니다. 차 및 커피 메이커, 유리 파티션이 있는 객실 내 샤워 시설, 프라이버시를 위한 커튼도 제공됩니다. 일부 객실에서는 시내 또는 공원이 보입니다. 여성 전용층도 마련되어 있습니다.
호텔에는 캐주얼한 카페가 있으며 추가 요금 지불 시 조식을 이용할 수 있습니다.",139.7596706,35.6726062,"일본 〒100-0006 Tokyo, Chiyoda City, Yurakucho, 1 Chome−2−1 東宝シアタークリエビル 2F ",+81 3-3507-0606,https://www.hankyu-hotel.com/hotel/remm/hibiya?utm_source=googlemybusiness&utm_medium=organic,대중교통,"체크인 시간: 오후 2:00
체크아웃 시간: 오후 12:00",4.1,2025-03-06 15:51:45,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00r\xd7\xb78Oxa@\x1d\x0b\xc0\xf5\x17\xd6A@',4ff73d3e-3b7a-41ab-ad4b-3df7c7150341.jpg,"['무료 Wi-Fi', '유료 아침식사', '무료 주차', '수영장', '에어컨', '세탁 서비스', '애완동물 허용', '음식점', '공항 셔틀 서비스', '피트니스 센터', '금연']",
764,765,1,4,Ginza Bellevue Hotel,銀座ベルビューホテル,Ginza Bellevue Hotel,"쇼핑과 다양한 엔터테인먼트를 즐길 수 있는 긴자에 있는 이 편안한 분위기의 호텔은 유라쿠초역에서 도보 6분, 츠키지 수산시장에서 도보 15분, 도쿄 타워에서 3km 거리에 있습니다.
캐주얼한 객실에 평면 TV, Wi-Fi, 미니 냉장고, 책상이 구비되어 있습니다. 상위 등급 객실에는 유리로 둘러싸인 욕실이 추가됩니다. 일부 객실은 천장이 높습니다.
라운지가 있으며 조식 뷔페가 제공됩니다.",139.7612447,35.6711578,"6 Chome-4-14 Ginza, Chuo City, Tokyo 104-0061 일본 ",+81 3-3289-0002,http://www.ginza-bellevue.com/,대중교통,"체크인 시간: 오후 2:00
체크아웃 시간: 오전 11:00",3.7,2025-03-06 15:51:45,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x1bX\xd8\x1d\\xa@H\xba\xb0\x7f\xe8\xd5A@',27a4619e-907d-4be2-bc54-a468295e4380.jpg,"['무료 Wi-Fi', '조식 포함', '주차 가능', '휠체어 사용 가능', '수영장', '에어컨', '세탁 서비스', '애완동물 허용', '공항 셔틀 서비스', '피트니스 센터']",
765,766,1,4,unito light SHIMBASHI,unito light SHIMBASHI,unito light SHIMBASHI,accommodation,139.7539097,35.6635269,"일본 〒105-0004 Tokyo, Minato City, Shinbashi, 5 Chome−20−1 ル・グラシエルビル5 4F ",+81 3-6432-0805,https://unitolightshimbashi.snack.chillnn.com/snack/unitolightshimbashi,대중교통,체크인 시간: 오후 4:00,3.5,2025-03-06 15:51:45,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00d4<\x07 xa@\x15\xc2\x0fs\xee\xd4A@',e246bf2e-8363-4dc8-8985-9a016b265c94.jpg,[],[]
